id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
1557,Juan Garcia Flores,juan.garcia.flores3@gmail.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
1558,Juan Aguilar Santos,juan.aguilar.santos4@gmail.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1559,Marta Gomez Ortiz,marta.gomez.ortiz5@seguro.sv,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1560,Jose Perez Flores,jose.perez.flores6@example.com,,,La Libertad,premium,genero_vacio;fechaNacimiento_vacio
1561,Pedro Hernandez Castillo,pedro.hernandez.castillo0@gmail.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1562,Ana Cruz Garcia,ana.cruz.garcia1@example.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1563,Daniela Ortiz Chavez,daniela.ortiz.chavez2@gmail.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
1564,Carmen Morales Ramirez,carmen.morales.ramirez3@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1565,Marta Gomez Mendoza,marta.gomez.mendoza4@seguro.sv,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
1566,Andres Hernandez Mendoza,andres.hernandez.mendoza5@correo.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
1567,Maria Cruz Aguilar,maria.cruz.aguilar6@seguro.sv,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1568,Paula Ramirez Lopez,paula.ramirez.lopez0@example.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1570,Fernanda Ortiz Reyes,fernanda.ortiz.reyes2@mail.com,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
1571,Andres Castillo Martinez,andres.castillo.martinez3@example.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
1572,Valeria Reyes Rojas,valeria.reyes.rojas4@example.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1574,Pedro Hernandez Hernandez,pedro.hernandez.hernandez6@example.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1575,Maria Cruz Martinez,maria.cruz.martinez0@gmail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1576,Carlos Ortiz Castillo,carlos.ortiz.castillo1@mail.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1577,Juan Perez Garcia,juan.perez.garcia2@gmail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1578,Pedro Morales Ortiz,pedro.morales.ortiz3@gmail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1579,Carmen Santos Hernandez,carmen.santos.hernandez4@seguro.sv,Masculino,,Santa Ana,premium,fechaNacimiento_vacio
1580,Andres Lopez Mendoza,andres.lopez.mendoza5@correo.com,,1964-07-08,Santa Ana,pyme,genero_vacio
1581,Sofia Torres Morales,sofia.torres.morales6@example.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1582,Jorge Castillo Flores,jorge.castillo.flores0@mail.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
1583,Jose Morales Santos,jose.morales.santos1@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1584,Luis Martinez Cruz,luis.martinez.cruz2@mail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1585,Jose Santos Lopez,jose.santos.lopez3@mail.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1586,Paula Perez Perez,paula.perez.perez4@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1587,Valeria Chavez Ramirez,valeria.chavez.ramirez5@seguro.sv,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1588,Valeria Rojas Martinez,valeria.rojas.martinez6@mail.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1589,Andres Hernandez Castillo,andres.hernandez.castillo0@correo.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
1590,Jorge Chavez Vasquez,jorge.chavez.vasquez1@seguro.sv,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1591,Carmen Aguilar Cruz,carmen.aguilar.cruz2@mail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1592,Daniela Perez Hernandez,daniela.perez.hernandez3@gmail.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
1593,Lucia Lopez Garcia,lucia.lopez.garcia4@mail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1594,Karla Santos Mendoza,karla.santos.mendoza5@gmail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1595,Andres Santos Reyes,andres.santos.reyes6@correo.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1597,Ricardo Torres Ramirez,ricardo.torres.ramirez1@example.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1600,Sofia Ramirez Vasquez,sofia.ramirez.vasquez4@mail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1601,Paula Ramirez Garcia,paula.ramirez.garcia5@gmail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1602,Diego Martinez Aguilar,diego.martinez.aguilar6@correo.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1603,Marta Hernandez Garcia,marta.hernandez.garcia0@gmail.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1604,Paula Ortiz Gomez,paula.ortiz.gomez1@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1605,Diego Martinez Gomez,diego.martinez.gomez2@correo.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1606,Diego Torres Perez,diego.torres.perez3@correo.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1607,Carmen Aguilar Morales,carmen.aguilar.morales4@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1608,Carmen Ramirez Garcia,carmen.ramirez.garcia5@seguro.sv,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1611,Lucia Castillo Morales,lucia.castillo.morales1@mail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1612,Fernanda Hernandez Ortiz,fernanda.hernandez.ortiz2@gmail.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
1613,Diego Perez Cruz,diego.perez.cruz3@gmail.com,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
1615,Andres Aguilar Ramirez,andres.aguilar.ramirez5@correo.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1616,Paula Garcia Rojas,paula.garcia.rojas6@mail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1617,Ana Martinez Lopez,ana.martinez.lopez0@mail.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1618,Maria Garcia Ramirez,maria.garcia.ramirez1@mail.com,,1983-02-18,San Miguel,No especificado,genero_vacio
1619,Ana Perez Vasquez,ana.perez.vasquez2@mail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
1620,Maria Ortiz Perez,maria.ortiz.perez3@gmail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
1621,Luis Gomez Castillo,luis.gomez.castillo4@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1622,Andres Chavez Lopez,andres.chavez.lopez5@mail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1623,Marta Garcia Vasquez,marta.garcia.vasquez6@gmail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1624,Diego Rojas Perez,diego.rojas.perez0@correo.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1625,Carmen Santos Morales,carmen.santos.morales1@mail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1626,Diego Rojas Torres,diego.rojas.torres2@gmail.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1627,Luis Garcia Martinez,luis.garcia.martinez3@mail.com,,,Sonsonate,No especificado,genero_vacio;fechaNacimiento_vacio
1628,Daniela Lopez Flores,daniela.lopez.flores4@correo.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1629,Sofia Morales Ramirez,sofia.morales.ramirez5@seguro.sv,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1630,Lucia Torres Castillo,lucia.torres.castillo6@gmail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
1631,Ana Cruz Rojas,ana.cruz.rojas0@example.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1632,Valeria Garcia Chavez,valeria.garcia.chavez1@example.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1635,Ana Cruz Hernandez,ana.cruz.hernandez4@gmail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
1636,Paula Torres Martinez,paula.torres.martinez5@mail.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1637,Sofia Ramirez Vasquez,sofia.ramirez.vasquez6@example.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1638,Luis Hernandez Garcia,luis.hernandez.garcia0@seguro.sv,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1639,Karla Ramirez Cruz,karla.ramirez.cruz1@correo.com,,,Santa Ana,regular,genero_vacio;fechaNacimiento_vacio
1641,Jose Chavez Mendoza,jose.chavez.mendoza3@gmail.com,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1642,Ana Santos Hernandez,ana.santos.hernandez4@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1643,Diego Morales Reyes,diego.morales.reyes5@seguro.sv,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1644,Ana Torres Ramirez,ana.torres.ramirez6@example.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1646,Lucia Mendoza Aguilar,lucia.mendoza.aguilar1@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1647,Sofia Torres Torres,sofia.torres.torres2@correo.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
1649,Pedro Lopez Reyes,pedro.lopez.reyes4@seguro.sv,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
1650,Jose Perez Rojas,jose.perez.rojas5@mail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1651,Lucia Morales Torres,lucia.morales.torres6@mail.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
1652,Sofia Hernandez Gomez,sofia.hernandez.gomez0@example.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1653,Carmen Rojas Santos,carmen.rojas.santos1@seguro.sv,,1949-10-04,Santa Ana,premium,genero_vacio
1654,Daniela Flores Castillo,daniela.flores.castillo2@mail.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1655,Paula Ramirez Reyes,paula.ramirez.reyes3@gmail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
1656,Diego Vasquez Torres,diego.vasquez.torres4@mail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1657,Juan Mendoza Vasquez,juan.mendoza.vasquez5@mail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1659,Lucia Castillo Ortiz,lucia.castillo.ortiz0@gmail.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1660,Luis Ortiz Vasquez,luis.ortiz.vasquez1@gmail.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
1661,Carlos Lopez Mendoza,carlos.lopez.mendoza2@correo.com,Femenino,,San Salvador,premium,fechaNacimiento_vacio
1662,Carlos Perez Rojas,carlos.perez.rojas3@mail.com,,1976-04-06,San Salvador,pyme,genero_vacio
1663,Luis Morales Hernandez,luis.morales.hernandez4@mail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1664,Fernanda Cruz Mendoza,fernanda.cruz.mendoza5@gmail.com,Femenino,,Sonsonate,No especificado,fechaNacimiento_vacio
1666,Ana Ortiz Perez,ana.ortiz.perez0@example.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1667,Fernanda Morales Santos,fernanda.morales.santos1@mail.com,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
1668,Jose Perez Ramirez,jose.perez.ramirez2@gmail.com,Femenino,,San Miguel,regular,fechaNacimiento_vacio
1669,Lucia Ortiz Perez,lucia.ortiz.perez3@example.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1670,Ricardo Cruz Lopez,ricardo.cruz.lopez4@gmail.com,,1940-08-01,La Libertad,vip,genero_vacio
1671,Juan Hernandez Morales,juan.hernandez.morales5@mail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1672,Juan Garcia Morales,juan.garcia.morales6@example.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1674,Juan Vasquez Cruz,juan.vasquez.cruz1@mail.com,,,La Libertad,regular,genero_vacio;fechaNacimiento_vacio
1675,Lucia Gomez Martinez,lucia.gomez.martinez2@correo.com,,,Santa Ana,premium,genero_vacio;fechaNacimiento_vacio
1676,Pedro Lopez Ortiz,pedro.lopez.ortiz3@seguro.sv,Masculino,,La Libertad,premium,fechaNacimiento_vacio
1677,Jorge Torres Garcia,jorge.torres.garcia4@mail.com,,2008-12-31,Sonsonate,vip,genero_vacio
1678,Sofia Ramirez Ramirez,sofia.ramirez.ramirez5@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1679,Lucia Hernandez Chavez,lucia.hernandez.chavez6@seguro.sv,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1681,Ricardo Ortiz Santos,ricardo.ortiz.santos1@correo.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1682,Carlos Flores Santos,carlos.flores.santos2@correo.com,Femenino,,San Salvador,pyme,fechaNacimiento_vacio
1683,Carlos Mendoza Martinez,carlos.mendoza.martinez3@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1684,Jose Morales Aguilar,jose.morales.aguilar4@correo.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1686,Valeria Mendoza Rojas,valeria.mendoza.rojas6@example.com,,1955-05-25,La Libertad,pyme,genero_vacio
1687,Diego Ortiz Cruz,diego.ortiz.cruz0@correo.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1688,Diego Santos Chavez,diego.santos.chavez1@gmail.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1689,Ricardo Martinez Morales,ricardo.martinez.morales2@seguro.sv,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1690,Lucia Ortiz Perez,lucia.ortiz.perez3@correo.com,Femenino,,San Miguel,premium,fechaNacimiento_vacio
1691,Maria Morales Vasquez,maria.morales.vasquez4@gmail.com,,,San Miguel,No especificado,genero_vacio;fechaNacimiento_vacio
1693,Lucia Chavez Torres,lucia.chavez.torres6@gmail.com,Masculino,,Santa Ana,No especificado,fechaNacimiento_vacio
1694,Karla Ortiz Castillo,karla.ortiz.castillo0@mail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1696,Karla Reyes Torres,karla.reyes.torres2@mail.com,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1697,Fernanda Mendoza Chavez,fernanda.mendoza.chavez3@mail.com,Masculino,,San Salvador,premium,fechaNacimiento_vacio
1698,Diego Ortiz Morales,diego.ortiz.morales4@correo.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
1699,Valeria Morales Garcia,valeria.morales.garcia5@seguro.sv,,1995-02-01,Sonsonate,pyme,genero_vacio
1700,Fernanda Perez Torres,fernanda.perez.torres6@gmail.com,,,Santa Ana,No especificado,genero_vacio;fechaNacimiento_vacio
1702,Diego Vasquez Martinez,diego.vasquez.martinez1@mail.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1703,Marta Chavez Santos,marta.chavez.santos2@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1704,Pedro Flores Flores,pedro.flores.flores3@seguro.sv,,1956-05-17,La Libertad,premium,genero_vacio
1706,Diego Ramirez Ortiz,diego.ramirez.ortiz5@example.com,,,San Miguel,regular,genero_vacio;fechaNacimiento_vacio
1707,Carmen Ortiz Reyes,carmen.ortiz.reyes6@seguro.sv,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1709,Diego Mendoza Hernandez,diego.mendoza.hernandez1@example.com,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1710,Lucia Ortiz Reyes,lucia.ortiz.reyes2@seguro.sv,Masculino,,San Miguel,vip,fechaNacimiento_vacio
1711,Sofia Castillo Torres,sofia.castillo.torres3@gmail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1712,Ricardo Gomez Martinez,ricardo.gomez.martinez4@example.com,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1713,Pedro Ramirez Morales,pedro.ramirez.morales5@example.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1714,Jose Ramirez Gomez,jose.ramirez.gomez6@correo.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1715,Andres Chavez Reyes,andres.chavez.reyes0@gmail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1717,Juan Torres Perez,juan.torres.perez2@example.com,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1718,Fernanda Vasquez Morales,fernanda.vasquez.morales3@example.com,Masculino,,La Libertad,regular,fechaNacimiento_vacio
1719,Jorge Mendoza Rojas,jorge.mendoza.rojas4@gmail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1720,Ricardo Reyes Mendoza,ricardo.reyes.mendoza5@example.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1721,Marta Torres Castillo,marta.torres.castillo6@example.com,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1722,Ana Perez Lopez,ana.perez.lopez0@example.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1723,Diego Perez Hernandez,diego.perez.hernandez1@example.com,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1724,Ricardo Martinez Mendoza,ricardo.martinez.mendoza2@seguro.sv,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1725,Carlos Mendoza Mendoza,carlos.mendoza.mendoza3@gmail.com,Femenino,,Santa Ana,premium,fechaNacimiento_vacio
1726,Andres Chavez Chavez,andres.chavez.chavez4@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1727,Carmen Vasquez Castillo,carmen.vasquez.castillo5@mail.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1728,Luis Ramirez Garcia,luis.ramirez.garcia6@correo.com,Masculino,,San Miguel,vip,fechaNacimiento_vacio
1729,Juan Morales Lopez,juan.morales.lopez0@seguro.sv,Femenino,,Santa Ana,No especificado,fechaNacimiento_vacio
1730,Paula Vasquez Lopez,paula.vasquez.lopez1@seguro.sv,,1987-10-10,San Salvador,premium,genero_vacio
1731,Carmen Vasquez Aguilar,carmen.vasquez.aguilar2@example.com,Masculino,,La Libertad,pyme,fechaNacimiento_vacio
1732,Luis Santos Martinez,luis.santos.martinez3@mail.com,Masculino,,La Libertad,premium,fechaNacimiento_vacio
1733,Jose Morales Martinez,jose.morales.martinez4@seguro.sv,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
1735,Carmen Gomez Perez,carmen.gomez.perez6@gmail.com,Masculino,,Santa Ana,pyme,fechaNacimiento_vacio
1736,Marta Santos Garcia,marta.santos.garcia0@gmail.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1737,Pedro Cruz Santos,pedro.cruz.santos1@gmail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1738,Paula Aguilar Cruz,paula.aguilar.cruz2@example.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1739,Valeria Santos Aguilar,valeria.santos.aguilar3@mail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1740,Ana Gomez Santos,ana.gomez.santos4@correo.com,Femenino,,Santa Ana,pyme,fechaNacimiento_vacio
1742,Luis Perez Lopez,luis.perez.lopez6@mail.com,Femenino,,La Libertad,No especificado,fechaNacimiento_vacio
1743,Sofia Gomez Martinez,sofia.gomez.martinez0@gmail.com,,1943-12-28,La Libertad,No especificado,genero_vacio
1745,Fernanda Morales Martinez,fernanda.morales.martinez2@mail.com,Masculino,,San Miguel,premium,fechaNacimiento_vacio
1746,Lucia Garcia Santos,lucia.garcia.santos3@mail.com,,,San Miguel,premium,genero_vacio;fechaNacimiento_vacio
1748,Carlos Ramirez Aguilar,carlos.ramirez.aguilar5@gmail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1749,Jorge Rojas Aguilar,jorge.rojas.aguilar6@gmail.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1750,Lucia Martinez Perez,lucia.martinez.perez0@correo.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1751,Luis Martinez Hernandez,luis.martinez.hernandez1@mail.com,Masculino,,La Libertad,vip,fechaNacimiento_vacio
1752,Luis Gomez Martinez,luis.gomez.martinez2@mail.com,,,San Miguel,pyme,genero_vacio;fechaNacimiento_vacio
1754,Marta Ramirez Ortiz,marta.ramirez.ortiz4@seguro.sv,Masculino,,Sonsonate,premium,fechaNacimiento_vacio
1755,Carlos Gomez Hernandez,carlos.gomez.hernandez5@gmail.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1756,Ana Santos Reyes,ana.santos.reyes6@example.com,,,San Salvador,premium,genero_vacio;fechaNacimiento_vacio
1758,Jorge Aguilar Lopez,jorge.aguilar.lopez1@seguro.sv,Masculino,,San Miguel,pyme,fechaNacimiento_vacio
1759,Pedro Ortiz Reyes,pedro.ortiz.reyes2@example.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1760,Luis Lopez Perez,luis.lopez.perez3@seguro.sv,Masculino,,Sonsonate,pyme,fechaNacimiento_vacio
1761,Diego Ortiz Aguilar,diego.ortiz.aguilar4@gmail.com,Femenino,,La Libertad,pyme,fechaNacimiento_vacio
1763,Valeria Gomez Lopez,valeria.gomez.lopez6@example.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1764,Karla Vasquez Morales,karla.vasquez.morales0@seguro.sv,Femenino,,San Miguel,vip,fechaNacimiento_vacio
1765,Pedro Chavez Santos,pedro.chavez.santos1@example.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
1766,Valeria Aguilar Hernandez,valeria.aguilar.hernandez2@example.com,,,San Salvador,vip,genero_vacio;fechaNacimiento_vacio
1767,Fernanda Martinez Hernandez,fernanda.martinez.hernandez3@mail.com,Femenino,,San Salvador,No especificado,fechaNacimiento_vacio
1768,Diego Hernandez Chavez,diego.hernandez.chavez4@mail.com,,,La Libertad,vip,genero_vacio;fechaNacimiento_vacio
1769,Fernanda Lopez Mendoza,fernanda.lopez.mendoza5@example.com,,,Santa Ana,vip,genero_vacio;fechaNacimiento_vacio
1770,Jose Reyes Martinez,jose.reyes.martinez6@gmail.com,Femenino,,La Libertad,premium,fechaNacimiento_vacio
1771,Juan Chavez Cruz,juan.chavez.cruz0@mail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1772,Carlos Ramirez Morales,carlos.ramirez.morales1@correo.com,Femenino,,Sonsonate,premium,fechaNacimiento_vacio
1773,Pedro Ortiz Mendoza,pedro.ortiz.mendoza2@seguro.sv,,2000-09-05,San Miguel,vip,genero_vacio
1774,Sofia Hernandez Ortiz,sofia.hernandez.ortiz3@correo.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1776,Ana Martinez Martinez,ana.martinez.martinez5@seguro.sv,Masculino,,San Miguel,vip,fechaNacimiento_vacio
1777,Maria Hernandez Martinez,maria.hernandez.martinez6@seguro.sv,Masculino,,San Salvador,regular,fechaNacimiento_vacio
1778,Jorge Cruz Ortiz,jorge.cruz.ortiz0@mail.com,Femenino,,Sonsonate,regular,fechaNacimiento_vacio
1780,Carlos Torres Aguilar,carlos.torres.aguilar2@gmail.com,,,San Salvador,pyme,genero_vacio;fechaNacimiento_vacio
1781,Jorge Chavez Hernandez,jorge.chavez.hernandez3@gmail.com,Masculino,,San Salvador,pyme,fechaNacimiento_vacio
1782,Jose Perez Ramirez,jose.perez.ramirez4@mail.com,,,Sonsonate,premium,genero_vacio;fechaNacimiento_vacio
1784,Jorge Hernandez Torres,jorge.hernandez.torres6@mail.com,Femenino,,La Libertad,vip,fechaNacimiento_vacio
1785,Sofia Chavez Martinez,sofia.chavez.martinez0@gmail.com,Femenino,,San Salvador,vip,fechaNacimiento_vacio
1786,Carmen Lopez Flores,carmen.lopez.flores1@gmail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1787,Daniela Torres Mendoza,daniela.torres.mendoza2@correo.com,Masculino,,La Libertad,No especificado,fechaNacimiento_vacio
1788,Daniela Santos Castillo,daniela.santos.castillo3@mail.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1790,Daniela Vasquez Chavez,daniela.vasquez.chavez5@mail.com,Femenino,,Sonsonate,pyme,fechaNacimiento_vacio
1791,Ricardo Reyes Aguilar,ricardo.reyes.aguilar6@correo.com,Masculino,,Sonsonate,regular,fechaNacimiento_vacio
1793,Carmen Torres Rojas,carmen.torres.rojas1@correo.com,,,Sonsonate,vip,genero_vacio;fechaNacimiento_vacio
1794,Valeria Martinez Santos,valeria.martinez.santos2@mail.com,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1795,Pedro Rojas Martinez,pedro.rojas.martinez3@correo.com,Femenino,,San Miguel,No especificado,fechaNacimiento_vacio
1796,Diego Reyes Morales,diego.reyes.morales4@seguro.sv,Femenino,,Santa Ana,vip,fechaNacimiento_vacio
1797,Karla Rojas Castillo,karla.rojas.castillo5@gmail.com,Masculino,,Sonsonate,vip,fechaNacimiento_vacio
1798,Valeria Chavez Mendoza,valeria.chavez.mendoza6@seguro.sv,Femenino,,Sonsonate,vip,fechaNacimiento_vacio
1799,Lucia Perez Gomez,lucia.perez.gomez0@correo.com,Masculino,,San Miguel,No especificado,fechaNacimiento_vacio
1801,Diego Torres Martinez,diego.torres.martinez2@example.com,,,Santa Ana,pyme,genero_vacio;fechaNacimiento_vacio
1802,Karla Santos Garcia,karla.santos.garcia3@mail.com,Masculino,,San Salvador,vip,fechaNacimiento_vacio
1803,Jorge Cruz Vasquez,jorge.cruz.vasquez4@gmail.com,Masculino,,Santa Ana,vip,fechaNacimiento_vacio
1804,Diego Ramirez Aguilar,diego.ramirez.aguilar5@mail.com,Femenino,,Santa Ana,regular,fechaNacimiento_vacio
1805,Marta Ortiz Mendoza,marta.ortiz.mendoza6@mail.com,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
1806,Luis Flores Hernandez,luis.flores.hernandez0@example.com,Masculino,,Santa Ana,regular,fechaNacimiento_vacio
1807,Ana Santos Rojas,ana.santos.rojas1@seguro.sv,,,Sonsonate,regular,genero_vacio;fechaNacimiento_vacio
1809,Fernanda Perez Hernandez,fernanda.perez.hernandez3@example.com,,1964-05-10,San Salvador,regular,genero_vacio
1810,Karla Gomez Morales,karla.gomez.morales4@example.com,Masculino,,Sonsonate,No especificado,fechaNacimiento_vacio
1812,Maria Reyes Reyes,maria.reyes.reyes6@example.com,Masculino,,San Salvador,No especificado,fechaNacimiento_vacio
1813,Luis Torres Gomez,luis.torres.gomez0@seguro.sv,Femenino,,La Libertad,regular,fechaNacimiento_vacio
1817,Carlos Mendoza Santos,carlos.mendoza.santos4@example.com,,,San Miguel,No especificado,genero_vacio;fechaNacimiento_vacio
1818,Andres Rojas Aguilar,andres.rojas.aguilar5@seguro.sv,Femenino,,San Salvador,regular,fechaNacimiento_vacio
1820,Diego Ramirez Mendoza,diego.ramirez.mendoza0@seguro.sv,Femenino,,San Miguel,pyme,fechaNacimiento_vacio
